日期,前收盘价,开盘价,最高价,最低价,收盘价,成交量(股),成交金额(元),涨跌,涨跌幅(%)
2011/11/7,2528.294,2518.898,2536.18,2507.615,2509.799,7886717400,78893506771,-18.495,-0.7315
2011/11/8,2509.799,2514.259,2524.82,2500.02,2503.836,7867265600,76914038706,-5.963,-0.2376
2011/11/9,2503.836,2512.587,2527.703,2489.025,2524.919,7820857200,78141603240,21.083,0.842
2011/11/10,2524.919,2498.594,2507.452,2478.139,2479.536,8711108800,85463858302,-45.383,-1.7974
2011/11/11,2479.536,2483.957,2496.527,2472.761,2481.084,6613766800,65005133543,1.548,0.0624
2011/11/14,2481.084,2498.672,2529.632,2496.335,2528.714,8122981200,82523780186,47.63,1.9197
2011/11/15,2528.714,2525.948,2534.059,2518.703,2529.761,7922775000,80497345503,1.047,0.0414
2011/11/16,2529.761,2529.073,2529.458,2456.856,2466.959,9338210900,92396963052,-62.802,-2.4825
2011/11/17,2466.959,2467.704,2482.528,2459.165,2463.046,6641428500,65902701975,-3.913,-0.1586
2011/11/18,2463.046,2448.387,2448.51,2411.042,2416.562,7218080700,70566565864,-46.484,-1.8873
2011/11/21,2416.562,2416.732,2419.244,2396.087,2415.13,5017036600,49511107897,-1.432,-0.0593
2011/11/22,2415.13,2400.984,2414.85,2387.826,2412.625,5144323300,50689583452,-2.505,-0.1037
2011/11/23,2412.625,2415.197,2418.56,2390.654,2395.065,5054785000,50043359840,-17.56,-0.7278
2011/11/24,2395.065,2379.146,2409.719,2370.695,2397.554,5215415000,51411098473,2.489,0.1039
2011/11/25,2397.554,2393.327,2403.942,2372.622,2380.224,4536255200,46246206878,-17.33,-0.7228
2011/11/28,2380.224,2383.893,2396.827,2372.156,2383.034,4606466600,46414831572,2.81,0.1181
2011/11/29,2383.034,2398.994,2413.326,2388.202,2412.393,5512319000,57068884953,29.359,1.232
2011/11/30,2412.393,2406.329,2407.326,2319.44,2333.414,7661110400,72215263538,-78.979,-3.2739
2011/12/1,2333.414,2392.485,2423.559,2376.916,2386.86,9865004600,95200516876,53.446,2.2905
2011/12/2,2386.86,2374.899,2378.299,2344.846,2360.664,5986884500,57320156584,-26.196,-1.0975
2011/12/5,2360.664,2363.111,2363.127,2327.61,2333.229,5221496900,48641215750,-27.435,-1.1622
2011/12/6,2333.229,2326.66,2331.892,2310.155,2325.905,4591707700,42625594847,-7.324,-0.3139
2011/12/7,2325.905,2325.562,2339.847,2317.814,2332.73,4157030600,39767464564,6.825,0.2934
2011/12/8,2332.73,2329.911,2346.654,2302.642,2329.82,5147352000,49219492855,-2.91,-0.1247
2011/12/9,2329.82,2315.513,2331.259,2309.457,2315.27,3998855900,38885194063,-14.55,-0.6245
2011/12/12,2315.27,2312.151,2315.811,2290.264,2291.545,3963257800,36516062508,-23.725,-1.0247
2011/12/13,2291.545,2283.223,2285.814,2245.868,2248.59,5862747800,51593326502,-42.955,-1.8745
2011/12/14,2248.59,2241.387,2256.744,2224.725,2228.525,4407982200,38621178573,-20.065,-0.8923
2011/12/15,2228.525,2215.792,2216.909,2179.467,2180.895,5671218600,47305130387,-47.63,-2.1373
2011/12/16,2180.895,2179.509,2225.538,2170.748,2224.84,5726590300,50568967344,43.945,2.015
2011/12/19,2224.84,2208.071,2221.448,2164.887,2218.235,5781846400,49717681273,-6.605,-0.2969
2011/12/20,2218.235,2209.699,2239.859,2206.519,2215.93,5276111300,46564369385,-2.305,-0.1039
2011/12/21,2215.93,2230.18,2237.466,2188.71,2191.148,5087726200,46125532122,-24.782,-1.1184
2011/12/22,2191.148,2178.572,2201.587,2149.423,2186.297,5898611700,48023419137,-4.851,-0.2214
2011/12/23,2186.297,2183.911,2219.786,2178.141,2204.784,5242132500,43478781866,18.487,0.8456
2011/12/26,2204.784,2193.659,2213.453,2186.07,2190.11,4361366300,36403330902,-14.674,-0.6656
2011/12/27,2190.11,2186.709,2196.973,2162.723,2166.205,4571217900,37400003602,-23.905,-1.0915
2011/12/28,2166.205,2157.65,2170.672,2134.017,2170.013,4963343500,40007345153,3.808,0.1758
2011/12/29,2170.013,2161.184,2181.955,2157.115,2173.561,4474920000,35989659760,3.548,0.1635
2011/12/30,2173.561,2177.517,2200.988,2177.517,2199.417,5194383800,42698835641,25.856,1.1896
2012/1/4,2199.417,2211.995,2217.52,2168.644,2169.39,4924553700,40632918502,-30.027,-1.3652
2012/1/5,2169.39,2160.898,2183.404,2145.556,2148.452,5874344700,46603965319,-20.938,-0.9652
2012/1/6,2148.452,2148.147,2164.322,2132.626,2163.395,5058305400,39465868149,14.943,0.6955
2012/1/9,2163.395,2164.741,2226.218,2148.453,2225.89,7675983900,62132963469,62.495,2.8887
2012/1/10,2225.89,2221.832,2288.628,2218.275,2285.744,10958541500,91045903375,59.854,2.689
2012/1/11,2285.744,2282.913,2290.644,2265.185,2276.046,8444178100,74264707833,-9.698,-0.4243
2012/1/12,2276.046,2268.739,2295.224,2265.256,2275.01,7156999400,63945881028,-1.036,-0.0455
2012/1/13,2275.01,2277.08,2281.532,2225.736,2244.58,7147432200,64030025661,-30.43,-1.3376
2012/1/16,2244.58,2230.433,2241.259,2206.045,2206.193,4585952200,42884791206,-38.387,-1.7102
2012/1/17,2206.193,2206.531,2298.376,2196.117,2298.376,8780356000,77406846620,92.183,4.1784
2012/1/18,2298.376,2298.834,2311.579,2257.898,2266.384,8994042200,80655237044,-31.992,-1.3919
2012/1/19,2266.384,2266.076,2305.707,2259.337,2296.075,7249886100,63886737692,29.691,1.3101
2012/1/20,2296.075,2300.5,2322.891,2293.893,2319.118,6992275300,62906415725,23.043,1.0036
2012/1/30,2319.118,2324.493,2324.493,2284.291,2285.038,5841368700,51868459382,-34.08,-1.4695
2012/1/31,2285.038,2285.954,2296.384,2277.056,2292.61,4873832500,43777519937,7.572,0.3314
2012/2/1,2292.61,2288.066,2305.863,2263.342,2268.08,5355381100,48554972307,-24.53,-1.07
2012/2/2,2268.08,2273.85,2312.556,2268.687,2312.556,6347187200,57682360382,44.476,1.961
2012/2/3,2312.556,2306.656,2336.267,2300.982,2330.405,7894369700,70249339901,17.849,0.7718
2012/2/6,2330.405,2334.248,2341.575,2317.422,2331.136,7573447700,67305626604,0.731,0.0314
2012/2/7,2331.136,2319.421,2319.708,2278.825,2291.902,6732690600,58091080366,-39.234,-1.683
2012/2/8,2291.902,2291.812,2350.965,2286.819,2347.53,8711452800,80885696801,55.628,2.4272
2012/2/9,2347.53,2344.224,2363.613,2333.935,2349.589,9803232500,89658695587,2.059,0.0877
2012/2/10,2349.589,2342.011,2368.979,2339.885,2351.981,9650161900,82222468070,2.392,0.1018
2012/2/13,2351.981,2332.055,2365.339,2325.028,2351.855,8626358500,77715389643,-0.126,-0.0054
2012/2/14,2351.855,2348.877,2352.469,2332.247,2344.771,7313041300,66294933778,-7.084,-0.3012
2012/2/15,2344.771,2340.455,2374.282,2335.101,2366.702,9886102100,87632869277,21.931,0.9353
2012/2/16,2366.702,2363.897,2373.804,2342.073,2356.86,9505116900,83758449953,-9.842,-0.4159
2012/2/17,2356.86,2366.63,2372.512,2344.76,2357.181,7192483900,65121696783,0.321,0.0136
2012/2/20,2357.181,2383.686,2388.009,2362.012,2363.597,8891158600,82306945828,6.416,0.2722
2012/2/21,2363.597,2365.487,2382.146,2345.053,2381.43,7934866900,74538521268,17.833,0.7545
2012/2/22,2381.43,2380.504,2404.442,2374.03,2403.587,11868426900,1.09092E+11,22.157,0.9304
2012/2/23,2403.587,2401.738,2416.805,2396.71,2409.554,11255359300,1.0547E+11,5.967,0.2483
2012/2/24,2409.554,2410.881,2439.977,2405.274,2439.628,13490324900,1.2155E+11,30.074,1.2481
2012/2/27,2439.628,2447.406,2478.375,2444.629,2447.057,15807324400,1.44686E+11,7.429,0.3045
2012/2/28,2447.057,2440.914,2458.651,2431.828,2451.857,11836199300,1.07E+11,4.8,0.1962
2012/2/29,2451.857,2446.228,2453.067,2426.329,2428.487,9553695200,91908381829,-23.37,-0.9532
2012/3/1,2428.487,2418.788,2437.874,2418.334,2426.115,7508328900,71067886558,-2.372,-0.0977
2012/3/2,2426.115,2430.098,2461.121,2430.098,2460.693,10322837800,96453866915,34.578,1.4252
2012/3/5,2460.693,2464.849,2469.841,2442.115,2445.002,11269332600,1.07604E+11,-15.691,-0.6377
2012/3/6,2445.002,2439.779,2442.001,2406.056,2410.445,10370901200,1.00674E+11,-34.557,-1.4134
2012/3/7,2410.445,2391.203,2413.695,2388.519,2394.794,9479063600,91730684728,-15.651,-0.6493
2012/3/8,2394.794,2401.102,2426.698,2401.102,2420.276,9678213400,93410826914,25.482,1.0641
2012/3/9,2420.276,2425.885,2440.511,2414.966,2439.462,10062405500,1.00411E+11,19.186,0.7927
2012/3/12,2439.462,2438.546,2440.857,2420.84,2434.859,10622305900,1.08158E+11,-4.603,-0.1887
2012/3/13,2434.859,2432.843,2457.22,2428.609,2455.795,10464971200,1.02577E+11,20.936,0.8598
2012/3/14,2455.795,2464.915,2476.216,2382.836,2391.23,17978602900,1.70737E+11,-64.565,-2.6291
2012/3/15,2391.23,2388.063,2403.742,2366.024,2373.774,12002549900,1.12261E+11,-17.456,-0.73
2012/3/16,2373.774,2377.757,2406.148,2368.311,2404.736,10367562200,1.02406E+11,30.962,1.3043
2012/3/19,2404.736,2401.217,2412.336,2383.674,2410.184,10215349000,1.02982E+11,5.448,0.2266
2012/3/20,2410.184,2407.542,2407.542,2376.031,2376.839,9790393500,94620915242,-33.345,-1.3835
2012/3/21,2376.839,2384.709,2396.722,2361.222,2378.195,9568653800,94949639342,1.356,0.0571
2012/3/22,2378.195,2376.991,2386.099,2364.13,2375.772,7934888000,76900869341,-2.423,-0.1019
2012/3/23,2375.772,2369.077,2371.263,2342.12,2349.539,7686213900,74138712972,-26.233,-1.1042
2012/3/26,2349.539,2349.086,2357.996,2339.141,2350.599,5542773300,54051832906,1.06,0.0451
2012/3/27,2350.599,2358.545,2363.766,2344.304,2347.179,6088111600,65159971554,-3.42,-0.1455
2012/3/28,2347.179,2341.003,2341.42,2281.433,2284.881,8364528300,78231139045,-62.298,-2.6542
2012/3/29,2284.881,2276.74,2280.958,2242.345,2252.16,7424808400,68018095501,-32.721,-1.4321
2012/3/30,2252.16,2256.042,2266.208,2246.245,2262.788,6202414700,55962029859,10.628,0.4719
2012/4/5,2262.788,2258.031,2303.824,2251.393,2302.241,8010145600,74602339783,39.453,1.7436
2012/4/6,2302.241,2299.055,2309.64,2291.559,2306.553,7213652100,68863352285,4.312,0.1873
2012/4/9,2306.553,2300.051,2304.65,2284.442,2285.777,5976063900,55129724461,-20.776,-0.9007
2012/4/10,2285.777,2281.024,2306.387,2258.853,2305.863,6734552600,63133960653,20.086,0.8787
2012/4/11,2305.863,2286.716,2319.053,2280.035,2308.925,7513007000,67516502992,3.062,0.1328
2012/4/12,2308.925,2310.484,2351.055,2307.841,2350.864,9768789500,87315827000,41.939,1.8164
2012/4/13,2350.864,2351.513,2369.701,2346.944,2359.161,9877441400,92321434038,8.297,0.3529
2012/4/16,2359.161,2346.307,2364.111,2342.199,2357.026,8532268200,73752833490,-2.135,-0.0905
2012/4/17,2357.026,2355.369,2363.013,2333.341,2334.985,8468844500,72470714424,-22.041,-0.9351
2012/4/18,2334.985,2341.135,2383.64,2337.857,2380.848,10861254400,93123038358,45.863,1.9642
2012/4/19,2380.848,2378.632,2386.978,2369.459,2378.634,9427242100,89960919583,-2.214,-0.093
2012/4/20,2378.634,2374.662,2407.294,2372.13,2406.863,11552206200,1.01772E+11,28.229,1.1868
2012/4/23,2406.863,2403.521,2411.51,2383.068,2388.588,12290755800,1.09412E+11,-18.275,-0.7593
2012/4/24,2388.588,2380.236,2415.749,2350.399,2388.834,13372235400,1.17495E+11,0.246,0.0103
2012/4/25,2388.834,2382.211,2411.421,2376.626,2406.813,13097286700,1.1307E+11,17.979,0.7526
2012/4/26,2406.813,2408.558,2414.754,2393.265,2404.697,11552958700,1.04823E+11,-2.116,-0.0879
2012/4/27,2404.697,2402.431,2408.42,2393.867,2396.316,9122835000,84016072396,-8.381,-0.3485
2012/5/2,2396.316,2421.082,2446.35,2407.788,2438.436,12800600600,1.23975E+11,42.12,1.7577
2012/5/3,2438.436,2433.589,2441.953,2427.728,2440.08,10224849300,1.02186E+11,1.644,0.0674
2012/5/4,2440.08,2437.465,2453.731,2427.969,2452.014,10220487100,1.02378E+11,11.934,0.4891
2012/5/7,2452.014,2441.757,2451.947,2432.736,2451.947,10883010700,1.11395E+11,-0.067,-0.0027
2012/5/8,2451.947,2451.575,2451.598,2431.025,2448.884,10485553700,1.0497E+11,-3.063,-0.1249
2012/5/9,2448.884,2432.472,2432.472,2407.509,2408.587,9790221200,99521226356,-40.297,-1.6455
2012/5/10,2408.587,2409.945,2419.121,2402.204,2410.23,8169847100,81054861426,1.643,0.0682
2012/5/11,2410.23,2406.074,2415.977,2393.378,2394.983,7486399500,75815758028,-15.247,-0.6326
2012/5/14,2394.983,2408.262,2411.272,2377.983,2380.725,9052633900,89364340585,-14.258,-0.5953
2012/5/15,2380.725,2367.083,2376.594,2354.614,2374.843,7792291600,77334728771,-5.882,-0.2471
2012/5/16,2374.843,2369.295,2372.032,2344.5,2346.192,7673382900,74181725328,-28.651,-1.2064
2012/5/17,2346.192,2347.177,2383.306,2342.352,2378.886,8687003000,81458439849,32.694,1.3935
2012/5/18,2378.886,2364.899,2369.598,2338.241,2344.52,8968941900,78956446671,-34.366,-1.4446
2012/5/21,2344.52,2343.576,2360.386,2330.325,2348.3,7484034100,70052964572,3.78,0.1612
2012/5/22,2348.3,2355.732,2374.056,2354.868,2373.307,7677978000,75374527235,25.007,1.0649
2012/5/23,2373.307,2369.265,2378.077,2350.548,2363.437,8421658000,84886660758,-9.87,-0.4159
2012/5/24,2363.437,2359.682,2373.057,2344.58,2350.973,7920680500,76840602473,-12.464,-0.5274
2012/5/25,2350.973,2350.541,2355.808,2327.408,2333.553,7401925200,68024547810,-17.42,-0.741
2012/5/28,2333.553,2325.317,2361.744,2309.072,2361.367,9496210500,86735892422,27.814,1.1919
